t,w
2016-01-25 22:11:00,66437.2988226189
2016-01-25 23:11:00,23706.0728815746
2016-01-26 00:11:00,131772.8744972904
2016-01-26 01:11:00,29763.7332914988
2016-01-26 02:11:00,128394.8470628472
2016-01-26 03:11:00,60581.2709423394
2016-01-26 04:11:00,109148.8232236941
2016-01-26 05:11:00,46428.9008676768
2016-01-26 06:11:00,77094.9427791972
2016-01-26 07:11:00,71754.9739947942
2016-01-26 08:11:00,115213.52706112919
2016-01-26 09:11:00,19318.9150686345
2016-01-26 10:11:00,53043.047081395795
2016-01-26 11:11:00,46174.4403462804
2016-01-26 12:11:00,87709.8300507759
2016-01-26 13:11:00,62406.5825759409
2016-01-26 14:11:00,77341.0117935378
2016-01-26 15:11:00,82107.3962137803
2016-01-26 16:11:00,23649.8237442192
2016-01-26 17:11:00,51248.9145322242
2016-01-26 18:11:00,68577.9965934591
2016-01-26 19:11:00,74348.07356911109
2016-01-26 20:11:00,190855.5907210095
2016-01-26 21:11:00,104843.1190974882
2016-01-26 22:11:00,130577.9652937221
2016-01-26 23:11:00,41183.4958790409
2016-01-27 00:11:00,106064.60725651891
2016-01-27 01:11:00,157098.0262655034
2016-01-27 02:11:00,41255.7965344404
2016-01-27 03:11:00,32070.8021584269
2016-01-27 04:11:00,13505.548289316599
2016-01-27 05:11:00,2984.8711267221
2016-01-27 06:11:00,150569.9272063965
2016-01-27 07:11:00,12124.279834095001
2016-01-27 08:11:00,58921.738166147996
2016-01-27 09:11:00,104088.7390393224
2016-01-27 10:11:00,73264.9632627825
2016-01-27 11:11:00,77665.1270965713
2016-01-27 12:11:00,59903.8746568251
2016-01-27 13:11:00,115929.7625344716
2016-01-27 14:11:00,8857.7768106696
2016-01-27 15:11:00,44940.0501988416
2016-01-27 16:11:00,61072.061097267
2016-01-27 17:11:00,33167.8031188119
2016-01-27 18:11:00,26172.7633268343
2016-01-27 19:11:00,53757.3545965764
2016-01-27 20:11:00,141521.4880765389
2016-01-27 21:11:00,30962.9515937346
2016-01-27 22:11:00,124220.4666803034
2016-01-27 23:11:00,26798.722108438502
2016-01-28 00:11:00,149653.4298983493
2016-01-28 01:11:00,42197.0297374263
2016-01-28 02:11:00,117466.78772880152
2016-01-28 03:11:00,214764.36879428188
2016-01-28 04:11:00,114355.35106946941
2016-01-28 05:11:00,138602.58091346698
2016-01-28 06:11:00,8503.594472983501
2016-01-28 07:11:00,92934.3663059856
2016-01-28 08:11:00,101216.1059019066
2016-01-28 09:11:00,53543.5004866641
2016-01-28 10:11:00,77418.8201726049
2016-01-28 11:11:00,6308.306811873001
2016-01-28 12:11:00,38649.069860049
2016-01-28 13:11:00,1105.9851281193
2016-01-28 14:11:00,16024.5116358888
2016-01-28 15:11:00,100277.49372564991
2016-01-28 16:11:00,20354.3853684897
2016-01-28 17:11:00,78896.7101383791
2016-01-28 18:11:00,158160.6574286673
